,fragment_1,fragment_2,label
368,./dataset_splitted/java/10201.txt,./dataset_splitted/java/10202.txt,1
369,./dataset_splitted/java/11601.txt,./dataset_splitted/java/11602.txt,1
370,./dataset_splitted/java/67001.txt,./dataset_splitted/java/67002.txt,1
371,./dataset_splitted/java/88001.txt,./dataset_splitted/java/88002.txt,1
372,./dataset_splitted/java/65801.txt,./dataset_splitted/java/65802.txt,1
373,./dataset_splitted/java/89401.txt,./dataset_splitted/java/89402.txt,1
374,./dataset_splitted/java/84301.txt,./dataset_splitted/java/84302.txt,1
375,./dataset_splitted/java/85701.txt,./dataset_splitted/java/85702.txt,1
376,./dataset_splitted/java/85601.txt,./dataset_splitted/java/85602.txt,1
377,./dataset_splitted/java/84201.txt,./dataset_splitted/java/84202.txt,1
378,./dataset_splitted/java/89501.txt,./dataset_splitted/java/89502.txt,1
379,./dataset_splitted/java/65901.txt,./dataset_splitted/java/65902.txt,1
380,./dataset_splitted/java/88101.txt,./dataset_splitted/java/88102.txt,1
381,./dataset_splitted/java/11701.txt,./dataset_splitted/java/11702.txt,1
382,./dataset_splitted/java/67101.txt,./dataset_splitted/java/67102.txt,1
383,./dataset_splitted/java/66501.txt,./dataset_splitted/java/66502.txt,1
384,./dataset_splitted/java/10301.txt,./dataset_splitted/java/10302.txt,1
385,./dataset_splitted/java/6501.txt,./dataset_splitted/java/6502.txt,1
386,./dataset_splitted/java/7101.txt,./dataset_splitted/java/7102.txt,1
387,./dataset_splitted/java/49801.txt,./dataset_splitted/java/49802.txt,1
388,./dataset_splitted/java/5901.txt,./dataset_splitted/java/5902.txt,1
389,./dataset_splitted/java/32901.txt,./dataset_splitted/java/32902.txt,1
390,./dataset_splitted/java/47301.txt,./dataset_splitted/java/47302.txt,1
391,./dataset_splitted/java/31501.txt,./dataset_splitted/java/31502.txt,1
392,./dataset_splitted/java/30101.txt,./dataset_splitted/java/30102.txt,1
393,./dataset_splitted/java/46701.txt,./dataset_splitted/java/46702.txt,1
394,./dataset_splitted/java/24901.txt,./dataset_splitted/java/24902.txt,1
395,./dataset_splitted/java/50701.txt,./dataset_splitted/java/50702.txt,1
396,./dataset_splitted/java/26101.txt,./dataset_splitted/java/26102.txt,1
397,./dataset_splitted/java/27501.txt,./dataset_splitted/java/27502.txt,1
398,./dataset_splitted/java/51301.txt,./dataset_splitted/java/51302.txt,1
399,./dataset_splitted/java/92201.txt,./dataset_splitted/java/92202.txt,1
400,./dataset_splitted/java/93601.txt,./dataset_splitted/java/93602.txt,1
401,./dataset_splitted/java/73901.txt,./dataset_splitted/java/73902.txt,1
402,./dataset_splitted/java/70501.txt,./dataset_splitted/java/70502.txt,1
403,./dataset_splitted/java/71101.txt,./dataset_splitted/java/71102.txt,1
404,./dataset_splitted/java/70701.txt,./dataset_splitted/java/70702.txt,1
405,./dataset_splitted/java/71301.txt,./dataset_splitted/java/71302.txt,1
406,./dataset_splitted/java/90801.txt,./dataset_splitted/java/90802.txt,1
407,./dataset_splitted/java/92001.txt,./dataset_splitted/java/92002.txt,1
408,./dataset_splitted/java/93401.txt,./dataset_splitted/java/93402.txt,1
409,./dataset_splitted/java/26301.txt,./dataset_splitted/java/26302.txt,1
410,./dataset_splitted/java/50501.txt,./dataset_splitted/java/50502.txt,1
411,./dataset_splitted/java/51101.txt,./dataset_splitted/java/51102.txt,1
412,./dataset_splitted/java/27701.txt,./dataset_splitted/java/27702.txt,1
413,./dataset_splitted/java/53901.txt,./dataset_splitted/java/53902.txt,1
414,./dataset_splitted/java/28801.txt,./dataset_splitted/java/28802.txt,1
415,./dataset_splitted/java/9801.txt,./dataset_splitted/java/9802.txt,1
416,./dataset_splitted/java/31701.txt,./dataset_splitted/java/31702.txt,1
417,./dataset_splitted/java/47101.txt,./dataset_splitted/java/47102.txt,1
418,./dataset_splitted/java/46501.txt,./dataset_splitted/java/46502.txt,1
419,./dataset_splitted/java/30301.txt,./dataset_splitted/java/30302.txt,1
420,./dataset_splitted/java/45901.txt,./dataset_splitted/java/45902.txt,1
421,./dataset_splitted/java/6701.txt,./dataset_splitted/java/6702.txt,1
422,./dataset_splitted/java/7301.txt,./dataset_splitted/java/7302.txt,1
423,./dataset_splitted/java/67301.txt,./dataset_splitted/java/67302.txt,1
424,./dataset_splitted/java/11501.txt,./dataset_splitted/java/11502.txt,1
425,./dataset_splitted/java/10101.txt,./dataset_splitted/java/10102.txt,1
426,./dataset_splitted/java/66701.txt,./dataset_splitted/java/66702.txt,1
427,./dataset_splitted/java/89701.txt,./dataset_splitted/java/89702.txt,1
428,./dataset_splitted/java/12901.txt,./dataset_splitted/java/12902.txt,1
429,./dataset_splitted/java/88301.txt,./dataset_splitted/java/88302.txt,1
430,./dataset_splitted/java/86801.txt,./dataset_splitted/java/86802.txt,1
431,./dataset_splitted/java/85401.txt,./dataset_splitted/java/85402.txt,1
432,./dataset_splitted/java/69801.txt,./dataset_splitted/java/69802.txt,1
433,./dataset_splitted/java/84001.txt,./dataset_splitted/java/84002.txt,1
434,./dataset_splitted/java/84101.txt,./dataset_splitted/java/84102.txt,1
435,./dataset_splitted/java/69901.txt,./dataset_splitted/java/69902.txt,1
436,./dataset_splitted/java/85501.txt,./dataset_splitted/java/85502.txt,1
437,./dataset_splitted/java/86901.txt,./dataset_splitted/java/86902.txt,1
438,./dataset_splitted/java/88201.txt,./dataset_splitted/java/88202.txt,1
439,./dataset_splitted/java/89601.txt,./dataset_splitted/java/89602.txt,1
440,./dataset_splitted/java/12801.txt,./dataset_splitted/java/12802.txt,1
441,./dataset_splitted/java/10001.txt,./dataset_splitted/java/10002.txt,1
442,./dataset_splitted/java/66601.txt,./dataset_splitted/java/66602.txt,1
443,./dataset_splitted/java/67201.txt,./dataset_splitted/java/67202.txt,1
444,./dataset_splitted/java/11401.txt,./dataset_splitted/java/11402.txt,1
445,./dataset_splitted/java/7201.txt,./dataset_splitted/java/7202.txt,1
446,./dataset_splitted/java/6601.txt,./dataset_splitted/java/6602.txt,1
447,./dataset_splitted/java/45801.txt,./dataset_splitted/java/45802.txt,1
448,./dataset_splitted/java/46401.txt,./dataset_splitted/java/46402.txt,1
449,./dataset_splitted/java/30201.txt,./dataset_splitted/java/30202.txt,1
450,./dataset_splitted/java/31601.txt,./dataset_splitted/java/31602.txt,1
451,./dataset_splitted/java/9901.txt,./dataset_splitted/java/9902.txt,1
452,./dataset_splitted/java/47001.txt,./dataset_splitted/java/47002.txt,1
453,./dataset_splitted/java/28901.txt,./dataset_splitted/java/28902.txt,1
454,./dataset_splitted/java/53801.txt,./dataset_splitted/java/53802.txt,1
455,./dataset_splitted/java/51001.txt,./dataset_splitted/java/51002.txt,1
456,./dataset_splitted/java/27601.txt,./dataset_splitted/java/27602.txt,1
457,./dataset_splitted/java/26201.txt,./dataset_splitted/java/26202.txt,1
458,./dataset_splitted/java/50401.txt,./dataset_splitted/java/50402.txt,1
459,./dataset_splitted/java/93501.txt,./dataset_splitted/java/93502.txt,1
460,./dataset_splitted/java/92101.txt,./dataset_splitted/java/92102.txt,1
461,./dataset_splitted/java/90901.txt,./dataset_splitted/java/90902.txt,1
462,./dataset_splitted/java/71201.txt,./dataset_splitted/java/71202.txt,1
463,./dataset_splitted/java/70601.txt,./dataset_splitted/java/70602.txt,1
464,./dataset_splitted/java/72301.txt,./dataset_splitted/java/72302.txt,1
465,./dataset_splitted/java/73701.txt,./dataset_splitted/java/73702.txt,1
466,./dataset_splitted/java/90401.txt,./dataset_splitted/java/90402.txt,1
467,./dataset_splitted/java/91001.txt,./dataset_splitted/java/91002.txt,1
468,./dataset_splitted/java/93801.txt,./dataset_splitted/java/93802.txt,1
469,./dataset_splitted/java/50901.txt,./dataset_splitted/java/50902.txt,1
470,./dataset_splitted/java/52101.txt,./dataset_splitted/java/52102.txt,1
471,./dataset_splitted/java/24701.txt,./dataset_splitted/java/24702.txt,1
472,./dataset_splitted/java/25301.txt,./dataset_splitted/java/25302.txt,1
473,./dataset_splitted/java/53501.txt,./dataset_splitted/java/53502.txt,1
474,./dataset_splitted/java/28401.txt,./dataset_splitted/java/28402.txt,1
475,./dataset_splitted/java/29001.txt,./dataset_splitted/java/29002.txt,1
476,./dataset_splitted/java/46901.txt,./dataset_splitted/java/46902.txt,1
477,./dataset_splitted/java/8001.txt,./dataset_splitted/java/8002.txt,1
478,./dataset_splitted/java/9401.txt,./dataset_splitted/java/9402.txt,1
479,./dataset_splitted/java/45501.txt,./dataset_splitted/java/45502.txt,1
480,./dataset_splitted/java/33301.txt,./dataset_splitted/java/33302.txt,1
481,./dataset_splitted/java/32701.txt,./dataset_splitted/java/32702.txt,1
482,./dataset_splitted/java/44101.txt,./dataset_splitted/java/44102.txt,1
483,./dataset_splitted/java/4301.txt,./dataset_splitted/java/4302.txt,1
484,./dataset_splitted/java/5701.txt,./dataset_splitted/java/5702.txt,1
485,./dataset_splitted/java/49601.txt,./dataset_splitted/java/49602.txt,1
486,./dataset_splitted/java/48201.txt,./dataset_splitted/java/48202.txt,1
487,./dataset_splitted/java/11901.txt,./dataset_splitted/java/11902.txt,1
488,./dataset_splitted/java/13101.txt,./dataset_splitted/java/13102.txt,1
489,./dataset_splitted/java/65701.txt,./dataset_splitted/java/65702.txt,1
490,./dataset_splitted/java/64301.txt,./dataset_splitted/java/64302.txt,1
491,./dataset_splitted/java/12501.txt,./dataset_splitted/java/12502.txt,1
492,./dataset_splitted/java/87001.txt,./dataset_splitted/java/87002.txt,1
493,./dataset_splitted/java/86401.txt,./dataset_splitted/java/86402.txt,1
494,./dataset_splitted/java/69401.txt,./dataset_splitted/java/69402.txt,1
495,./dataset_splitted/java/68001.txt,./dataset_splitted/java/68002.txt,1
496,./dataset_splitted/java/85801.txt,./dataset_splitted/java/85802.txt,1
497,./dataset_splitted/java/85901.txt,./dataset_splitted/java/85902.txt,1
498,./dataset_splitted/java/68101.txt,./dataset_splitted/java/68102.txt,1
499,./dataset_splitted/java/69501.txt,./dataset_splitted/java/69502.txt,1
500,./dataset_splitted/java/86501.txt,./dataset_splitted/java/86502.txt,1
501,./dataset_splitted/java/87101.txt,./dataset_splitted/java/87102.txt,1
502,./dataset_splitted/java/64201.txt,./dataset_splitted/java/64202.txt,1
503,./dataset_splitted/java/12401.txt,./dataset_splitted/java/12402.txt,1
504,./dataset_splitted/java/13001.txt,./dataset_splitted/java/13002.txt,1
505,./dataset_splitted/java/65601.txt,./dataset_splitted/java/65602.txt,1
506,./dataset_splitted/java/11801.txt,./dataset_splitted/java/11802.txt,1
507,./dataset_splitted/java/48301.txt,./dataset_splitted/java/48302.txt,1
508,./dataset_splitted/java/49701.txt,./dataset_splitted/java/49702.txt,1
509,./dataset_splitted/java/5601.txt,./dataset_splitted/java/5602.txt,1
510,./dataset_splitted/java/4201.txt,./dataset_splitted/java/4202.txt,1
511,./dataset_splitted/java/32601.txt,./dataset_splitted/java/32602.txt,1
512,./dataset_splitted/java/44001.txt,./dataset_splitted/java/44002.txt,1
513,./dataset_splitted/java/45401.txt,./dataset_splitted/java/45402.txt,1
514,./dataset_splitted/java/33201.txt,./dataset_splitted/java/33202.txt,1
515,./dataset_splitted/java/9501.txt,./dataset_splitted/java/9502.txt,1
516,./dataset_splitted/java/46801.txt,./dataset_splitted/java/46802.txt,1
517,./dataset_splitted/java/8101.txt,./dataset_splitted/java/8102.txt,1
518,./dataset_splitted/java/29101.txt,./dataset_splitted/java/29102.txt,1
519,./dataset_splitted/java/28501.txt,./dataset_splitted/java/28502.txt,1
520,./dataset_splitted/java/25201.txt,./dataset_splitted/java/25202.txt,1
521,./dataset_splitted/java/53401.txt,./dataset_splitted/java/53402.txt,1
522,./dataset_splitted/java/52001.txt,./dataset_splitted/java/52002.txt,1
523,./dataset_splitted/java/24601.txt,./dataset_splitted/java/24602.txt,1
524,./dataset_splitted/java/50801.txt,./dataset_splitted/java/50802.txt,1
525,./dataset_splitted/java/93901.txt,./dataset_splitted/java/93902.txt,1
526,./dataset_splitted/java/91101.txt,./dataset_splitted/java/91102.txt,1
527,./dataset_splitted/java/90501.txt,./dataset_splitted/java/90502.txt,1
528,./dataset_splitted/java/73601.txt,./dataset_splitted/java/73602.txt,1
529,./dataset_splitted/java/72201.txt,./dataset_splitted/java/72202.txt,1
530,./dataset_splitted/java/70801.txt,./dataset_splitted/java/70802.txt,1
531,./dataset_splitted/java/73401.txt,./dataset_splitted/java/73402.txt,1
532,./dataset_splitted/java/72001.txt,./dataset_splitted/java/72002.txt,1
533,./dataset_splitted/java/91301.txt,./dataset_splitted/java/91302.txt,1
534,./dataset_splitted/java/90701.txt,./dataset_splitted/java/90702.txt,1
535,./dataset_splitted/java/27801.txt,./dataset_splitted/java/27802.txt,1
536,./dataset_splitted/java/53601.txt,./dataset_splitted/java/53602.txt,1
537,./dataset_splitted/java/25001.txt,./dataset_splitted/java/25002.txt,1
538,./dataset_splitted/java/24401.txt,./dataset_splitted/java/24402.txt,1
539,./dataset_splitted/java/52201.txt,./dataset_splitted/java/52202.txt,1
540,./dataset_splitted/java/29301.txt,./dataset_splitted/java/29302.txt,1
541,./dataset_splitted/java/28701.txt,./dataset_splitted/java/28702.txt,1
542,./dataset_splitted/java/31801.txt,./dataset_splitted/java/31802.txt,1
543,./dataset_splitted/java/9701.txt,./dataset_splitted/java/9702.txt,1
544,./dataset_splitted/java/8301.txt,./dataset_splitted/java/8302.txt,1
545,./dataset_splitted/java/44201.txt,./dataset_splitted/java/44202.txt,1
546,./dataset_splitted/java/32401.txt,./dataset_splitted/java/32402.txt,1
547,./dataset_splitted/java/33001.txt,./dataset_splitted/java/33002.txt,1
548,./dataset_splitted/java/45601.txt,./dataset_splitted/java/45602.txt,1
549,./dataset_splitted/java/5401.txt,./dataset_splitted/java/5402.txt,1
550,./dataset_splitted/java/4001.txt,./dataset_splitted/java/4002.txt,1
551,./dataset_splitted/java/48101.txt,./dataset_splitted/java/48102.txt,1
552,./dataset_splitted/java/6801.txt,./dataset_splitted/java/6802.txt,1
553,./dataset_splitted/java/49501.txt,./dataset_splitted/java/49502.txt,1
554,./dataset_splitted/java/66801.txt,./dataset_splitted/java/66802.txt,1
555,./dataset_splitted/java/12601.txt,./dataset_splitted/java/12602.txt,1
556,./dataset_splitted/java/89801.txt,./dataset_splitted/java/89802.txt,1
557,./dataset_splitted/java/64001.txt,./dataset_splitted/java/64002.txt,1
558,./dataset_splitted/java/65401.txt,./dataset_splitted/java/65402.txt,1
559,./dataset_splitted/java/13201.txt,./dataset_splitted/java/13202.txt,1
560,./dataset_splitted/java/86701.txt,./dataset_splitted/java/86702.txt,1
561,./dataset_splitted/java/87301.txt,./dataset_splitted/java/87302.txt,1
562,./dataset_splitted/java/68301.txt,./dataset_splitted/java/68302.txt,1
563,./dataset_splitted/java/69701.txt,./dataset_splitted/java/69702.txt,1
564,./dataset_splitted/java/69601.txt,./dataset_splitted/java/69602.txt,1
565,./dataset_splitted/java/68201.txt,./dataset_splitted/java/68202.txt,1
566,./dataset_splitted/java/87201.txt,./dataset_splitted/java/87202.txt,1
567,./dataset_splitted/java/86601.txt,./dataset_splitted/java/86602.txt,1
568,./dataset_splitted/java/65501.txt,./dataset_splitted/java/65502.txt,1
569,./dataset_splitted/java/13301.txt,./dataset_splitted/java/13302.txt,1
570,./dataset_splitted/java/12701.txt,./dataset_splitted/java/12702.txt,1
571,./dataset_splitted/java/64101.txt,./dataset_splitted/java/64102.txt,1
572,./dataset_splitted/java/89901.txt,./dataset_splitted/java/89902.txt,1
573,./dataset_splitted/java/66901.txt,./dataset_splitted/java/66902.txt,1
574,./dataset_splitted/java/49401.txt,./dataset_splitted/java/49402.txt,1
575,./dataset_splitted/java/48001.txt,./dataset_splitted/java/48002.txt,1
576,./dataset_splitted/java/6901.txt,./dataset_splitted/java/6902.txt,1
577,./dataset_splitted/java/4101.txt,./dataset_splitted/java/4102.txt,1
578,./dataset_splitted/java/5501.txt,./dataset_splitted/java/5502.txt,1
579,./dataset_splitted/java/33101.txt,./dataset_splitted/java/33102.txt,1
580,./dataset_splitted/java/45701.txt,./dataset_splitted/java/45702.txt,1
581,./dataset_splitted/java/44301.txt,./dataset_splitted/java/44302.txt,1
582,./dataset_splitted/java/32501.txt,./dataset_splitted/java/32502.txt,1
583,./dataset_splitted/java/8201.txt,./dataset_splitted/java/8202.txt,1
584,./dataset_splitted/java/9601.txt,./dataset_splitted/java/9602.txt,1
585,./dataset_splitted/java/31901.txt,./dataset_splitted/java/31902.txt,1
586,./dataset_splitted/java/28601.txt,./dataset_splitted/java/28602.txt,1
587,./dataset_splitted/java/29201.txt,./dataset_splitted/java/29202.txt,1
588,./dataset_splitted/java/24501.txt,./dataset_splitted/java/24502.txt,1
589,./dataset_splitted/java/52301.txt,./dataset_splitted/java/52302.txt,1
590,./dataset_splitted/java/53701.txt,./dataset_splitted/java/53702.txt,1
591,./dataset_splitted/java/25101.txt,./dataset_splitted/java/25102.txt,1
592,./dataset_splitted/java/27901.txt,./dataset_splitted/java/27902.txt,1
593,./dataset_splitted/java/90601.txt,./dataset_splitted/java/90602.txt,1
594,./dataset_splitted/java/91201.txt,./dataset_splitted/java/91202.txt,1
595,./dataset_splitted/java/72101.txt,./dataset_splitted/java/72102.txt,1
596,./dataset_splitted/java/73501.txt,./dataset_splitted/java/73502.txt,1
597,./dataset_splitted/java/70901.txt,./dataset_splitted/java/70902.txt,1
598,./dataset_splitted/java/73101.txt,./dataset_splitted/java/73102.txt,1
599,./dataset_splitted/java/72501.txt,./dataset_splitted/java/72502.txt,1
600,./dataset_splitted/java/71901.txt,./dataset_splitted/java/71902.txt,1
601,./dataset_splitted/java/91601.txt,./dataset_splitted/java/91602.txt,1
602,./dataset_splitted/java/90201.txt,./dataset_splitted/java/90202.txt,1
603,./dataset_splitted/java/25501.txt,./dataset_splitted/java/25502.txt,1
604,./dataset_splitted/java/53301.txt,./dataset_splitted/java/53302.txt,1
605,./dataset_splitted/java/52701.txt,./dataset_splitted/java/52702.txt,1
606,./dataset_splitted/java/24101.txt,./dataset_splitted/java/24102.txt,1
607,./dataset_splitted/java/26901.txt,./dataset_splitted/java/26902.txt,1
608,./dataset_splitted/java/29601.txt,./dataset_splitted/java/29602.txt,1
609,./dataset_splitted/java/28201.txt,./dataset_splitted/java/28202.txt,1
610,./dataset_splitted/java/32101.txt,./dataset_splitted/java/32102.txt,1
611,./dataset_splitted/java/44701.txt,./dataset_splitted/java/44702.txt,1
612,./dataset_splitted/java/45301.txt,./dataset_splitted/java/45302.txt,1
613,./dataset_splitted/java/33501.txt,./dataset_splitted/java/33502.txt,1
614,./dataset_splitted/java/9201.txt,./dataset_splitted/java/9202.txt,1
615,./dataset_splitted/java/8601.txt,./dataset_splitted/java/8602.txt,1
616,./dataset_splitted/java/30901.txt,./dataset_splitted/java/30902.txt,1
617,./dataset_splitted/java/48401.txt,./dataset_splitted/java/48402.txt,1
618,./dataset_splitted/java/49001.txt,./dataset_splitted/java/49002.txt,1
619,./dataset_splitted/java/7901.txt,./dataset_splitted/java/7902.txt,1
620,./dataset_splitted/java/5101.txt,./dataset_splitted/java/5102.txt,1
621,./dataset_splitted/java/4501.txt,./dataset_splitted/java/4502.txt,1
622,./dataset_splitted/java/64501.txt,./dataset_splitted/java/64502.txt,1
623,./dataset_splitted/java/12301.txt,./dataset_splitted/java/12302.txt,1
624,./dataset_splitted/java/13701.txt,./dataset_splitted/java/13702.txt,1
625,./dataset_splitted/java/88901.txt,./dataset_splitted/java/88902.txt,1
626,./dataset_splitted/java/65101.txt,./dataset_splitted/java/65102.txt,1
627,./dataset_splitted/java/67901.txt,./dataset_splitted/java/67902.txt,1
628,./dataset_splitted/java/68601.txt,./dataset_splitted/java/68602.txt,1
629,./dataset_splitted/java/69201.txt,./dataset_splitted/java/69202.txt,1
630,./dataset_splitted/java/86201.txt,./dataset_splitted/java/86202.txt,1
631,./dataset_splitted/java/87601.txt,./dataset_splitted/java/87602.txt,1
632,./dataset_splitted/java/87701.txt,./dataset_splitted/java/87702.txt,1
633,./dataset_splitted/java/86301.txt,./dataset_splitted/java/86302.txt,1
634,./dataset_splitted/java/69301.txt,./dataset_splitted/java/69302.txt,1
635,./dataset_splitted/java/68701.txt,./dataset_splitted/java/68702.txt,1
636,./dataset_splitted/java/67801.txt,./dataset_splitted/java/67802.txt,1
637,./dataset_splitted/java/13601.txt,./dataset_splitted/java/13602.txt,1
638,./dataset_splitted/java/65001.txt,./dataset_splitted/java/65002.txt,1
639,./dataset_splitted/java/88801.txt,./dataset_splitted/java/88802.txt,1
640,./dataset_splitted/java/64401.txt,./dataset_splitted/java/64402.txt,1
641,./dataset_splitted/java/12201.txt,./dataset_splitted/java/12202.txt,1
642,./dataset_splitted/java/4401.txt,./dataset_splitted/java/4402.txt,1
643,./dataset_splitted/java/5001.txt,./dataset_splitted/java/5002.txt,1
644,./dataset_splitted/java/49101.txt,./dataset_splitted/java/49102.txt,1
645,./dataset_splitted/java/7801.txt,./dataset_splitted/java/7802.txt,1
646,./dataset_splitted/java/48501.txt,./dataset_splitted/java/48502.txt,1
647,./dataset_splitted/java/30801.txt,./dataset_splitted/java/30802.txt,1
648,./dataset_splitted/java/8701.txt,./dataset_splitted/java/8702.txt,1
649,./dataset_splitted/java/9301.txt,./dataset_splitted/java/9302.txt,1
650,./dataset_splitted/java/45201.txt,./dataset_splitted/java/45202.txt,1
651,./dataset_splitted/java/33401.txt,./dataset_splitted/java/33402.txt,1
652,./dataset_splitted/java/32001.txt,./dataset_splitted/java/32002.txt,1
653,./dataset_splitted/java/44601.txt,./dataset_splitted/java/44602.txt,1
654,./dataset_splitted/java/28301.txt,./dataset_splitted/java/28302.txt,1
655,./dataset_splitted/java/29701.txt,./dataset_splitted/java/29702.txt,1
656,./dataset_splitted/java/26801.txt,./dataset_splitted/java/26802.txt,1
657,./dataset_splitted/java/52601.txt,./dataset_splitted/java/52602.txt,1
658,./dataset_splitted/java/24001.txt,./dataset_splitted/java/24002.txt,1
659,./dataset_splitted/java/25401.txt,./dataset_splitted/java/25402.txt,1
660,./dataset_splitted/java/53201.txt,./dataset_splitted/java/53202.txt,1
661,./dataset_splitted/java/90301.txt,./dataset_splitted/java/90302.txt,1
662,./dataset_splitted/java/91701.txt,./dataset_splitted/java/91702.txt,1
663,./dataset_splitted/java/71801.txt,./dataset_splitted/java/71802.txt,1
664,./dataset_splitted/java/72401.txt,./dataset_splitted/java/72402.txt,1
665,./dataset_splitted/java/73001.txt,./dataset_splitted/java/73002.txt,1
666,./dataset_splitted/java/72601.txt,./dataset_splitted/java/72602.txt,1
667,./dataset_splitted/java/73201.txt,./dataset_splitted/java/73202.txt,1
668,./dataset_splitted/java/92901.txt,./dataset_splitted/java/92902.txt,1
669,./dataset_splitted/java/90101.txt,./dataset_splitted/java/90102.txt,1
670,./dataset_splitted/java/91501.txt,./dataset_splitted/java/91502.txt,1
671,./dataset_splitted/java/24201.txt,./dataset_splitted/java/24202.txt,1
672,./dataset_splitted/java/52401.txt,./dataset_splitted/java/52402.txt,1
673,./dataset_splitted/java/53001.txt,./dataset_splitted/java/53002.txt,1
674,./dataset_splitted/java/25601.txt,./dataset_splitted/java/25602.txt,1
675,./dataset_splitted/java/51801.txt,./dataset_splitted/java/51802.txt,1
676,./dataset_splitted/java/28101.txt,./dataset_splitted/java/28102.txt,1
677,./dataset_splitted/java/29501.txt,./dataset_splitted/java/29502.txt,1
678,./dataset_splitted/java/33601.txt,./dataset_splitted/java/33602.txt,1
679,./dataset_splitted/java/45001.txt,./dataset_splitted/java/45002.txt,1
680,./dataset_splitted/java/44401.txt,./dataset_splitted/java/44402.txt,1
681,./dataset_splitted/java/32201.txt,./dataset_splitted/java/32202.txt,1
682,./dataset_splitted/java/8501.txt,./dataset_splitted/java/8502.txt,1
683,./dataset_splitted/java/47801.txt,./dataset_splitted/java/47802.txt,1
684,./dataset_splitted/java/9101.txt,./dataset_splitted/java/9102.txt,1
685,./dataset_splitted/java/49301.txt,./dataset_splitted/java/49302.txt,1
686,./dataset_splitted/java/48701.txt,./dataset_splitted/java/48702.txt,1
687,./dataset_splitted/java/4601.txt,./dataset_splitted/java/4602.txt,1
688,./dataset_splitted/java/5201.txt,./dataset_splitted/java/5202.txt,1
689,./dataset_splitted/java/65201.txt,./dataset_splitted/java/65202.txt,1
690,./dataset_splitted/java/13401.txt,./dataset_splitted/java/13402.txt,1
691,./dataset_splitted/java/12001.txt,./dataset_splitted/java/12002.txt,1
692,./dataset_splitted/java/64601.txt,./dataset_splitted/java/64602.txt,1
693,./dataset_splitted/java/10801.txt,./dataset_splitted/java/10802.txt,1
694,./dataset_splitted/java/69101.txt,./dataset_splitted/java/69102.txt,1
695,./dataset_splitted/java/84901.txt,./dataset_splitted/java/84902.txt,1
696,./dataset_splitted/java/68501.txt,./dataset_splitted/java/68502.txt,1
697,./dataset_splitted/java/87501.txt,./dataset_splitted/java/87502.txt,1
698,./dataset_splitted/java/86101.txt,./dataset_splitted/java/86102.txt,1
699,./dataset_splitted/java/86001.txt,./dataset_splitted/java/86002.txt,1
700,./dataset_splitted/java/87401.txt,./dataset_splitted/java/87402.txt,1
701,./dataset_splitted/java/68401.txt,./dataset_splitted/java/68402.txt,1
702,./dataset_splitted/java/84801.txt,./dataset_splitted/java/84802.txt,1
703,./dataset_splitted/java/69001.txt,./dataset_splitted/java/69002.txt,1
704,./dataset_splitted/java/10901.txt,./dataset_splitted/java/10902.txt,1
705,./dataset_splitted/java/12101.txt,./dataset_splitted/java/12102.txt,1
706,./dataset_splitted/java/64701.txt,./dataset_splitted/java/64702.txt,1
707,./dataset_splitted/java/65301.txt,./dataset_splitted/java/65302.txt,1
708,./dataset_splitted/java/13501.txt,./dataset_splitted/java/13502.txt,1
709,./dataset_splitted/java/5301.txt,./dataset_splitted/java/5302.txt,1
710,./dataset_splitted/java/4701.txt,./dataset_splitted/java/4702.txt,1
711,./dataset_splitted/java/48601.txt,./dataset_splitted/java/48602.txt,1
712,./dataset_splitted/java/49201.txt,./dataset_splitted/java/49202.txt,1
713,./dataset_splitted/java/47901.txt,./dataset_splitted/java/47902.txt,1
714,./dataset_splitted/java/9001.txt,./dataset_splitted/java/9002.txt,1
715,./dataset_splitted/java/8401.txt,./dataset_splitted/java/8402.txt,1
716,./dataset_splitted/java/44501.txt,./dataset_splitted/java/44502.txt,1
717,./dataset_splitted/java/32301.txt,./dataset_splitted/java/32302.txt,1
718,./dataset_splitted/java/33701.txt,./dataset_splitted/java/33702.txt,1
719,./dataset_splitted/java/45101.txt,./dataset_splitted/java/45102.txt,1
720,./dataset_splitted/java/29401.txt,./dataset_splitted/java/29402.txt,1
721,./dataset_splitted/java/28001.txt,./dataset_splitted/java/28002.txt,1
722,./dataset_splitted/java/51901.txt,./dataset_splitted/java/51902.txt,1
723,./dataset_splitted/java/53101.txt,./dataset_splitted/java/53102.txt,1
724,./dataset_splitted/java/25701.txt,./dataset_splitted/java/25702.txt,1
725,./dataset_splitted/java/24301.txt,./dataset_splitted/java/24302.txt,1
726,./dataset_splitted/java/52501.txt,./dataset_splitted/java/52502.txt,1
727,./dataset_splitted/java/91401.txt,./dataset_splitted/java/91402.txt,1
728,./dataset_splitted/java/90001.txt,./dataset_splitted/java/90002.txt,1
729,./dataset_splitted/java/92801.txt,./dataset_splitted/java/92802.txt,1
730,./dataset_splitted/java/73301.txt,./dataset_splitted/java/73302.txt,1
731,./dataset_splitted/java/72701.txt,./dataset_splitted/java/72702.txt,1
732,./dataset_splitted/java/76801.txt,./dataset_splitted/java/76802.txt,1
733,./dataset_splitted/java/74001.txt,./dataset_splitted/java/74002.txt,1
734,./dataset_splitted/java/99801.txt,./dataset_splitted/java/99802.txt,1
735,./dataset_splitted/java/75401.txt,./dataset_splitted/java/75402.txt,1
